name,SCHOOLID,ST03Q01,ST03Q02,ST04Q01,ST08Q01,ST09Q01,ST115Q01,ST11Q01,ST11Q02,ST11Q03,ST11Q04,ST11Q05,ST11Q06,ST13Q01,ST17Q01,ST27Q01,ST27Q02,ST27Q03,ST27Q04,ST27Q05,ST28Q01,ST85Q01,ST85Q02,IC05Q01,IC06Q01,IC07Q01,IC08Q03,IC08Q04,IC08Q05,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV1MACC,PV2MACC,PV3MACC,PV4MACC,PV5MACC,PV1MACQ,PV2MACQ,PV3MACQ,PV4MACQ,PV5MACQ,PV1MACS,PV2MACS,PV3MACS,PV4MACS,PV5MACS,PV1MACU,PV2MACU,PV3MACU,PV4MACU,PV5MACU,PV1MAPE,PV2MAPE,PV3MAPE,PV4MAPE,PV5MAPE,PV1MAPF,PV2MAPF,PV3MAPF,PV4MAPF,PV5MAPF,PV1MAPI,PV2MAPI,PV3MAPI,PV4MAPI,PV5MAPI,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE
Australia,0000364,05,1996,Male,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 2>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Three or more,201-500 books,NA,NA,06,07,07,Every day,Once or twice a month,Every day,513.2497,515.5865,551.4177,542.8494,501.5657,563.1017,588.8067,577.1226,507.0182,574.0069,433.0192,484.429,510.134,418.9983,493.7763,535.8389,565.4385,543.6283,501.5657,546.744,530.3864,565.4385,599.7118,501.5657,552.9755,527.2706,523.3759,542.0704,519.4812,549.0809,521.818,519.4812,516.3655,548.3019,530.3864,509.355,489.1027,491.4395,516.3655,508.5761,570.8864,598.1526,586.9253,562.867,560.4612,516.3558,569.5076,550.8579,523.8157,506.0985
Australia,0000275,06,1996,Male,None,One or two times,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 2>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,26-100 books,NA,NA,05,05,05,Once or twice a week,Never or hardly ever,Never or hardly ever,621.2105,651.589,646.1365,632.1156,599.4002,567.4638,539.422,607.1896,570.5795,593.1687,597.0634,561.2323,604.0738,609.5264,621.9894,621.2105,594.7266,646.1365,650.0312,636.7892,556.5587,547.2114,589.274,556.5587,584.6004,580.7057,619.6526,583.0425,580.7057,613.4211,612.6422,653.9258,622.7683,613.4211,648.4733,568.2427,607.1896,570.5795,582.2636,587.7162,535.9216,545.545,518.2788,523.8925,542.3372,592.8198,642.2417,639.4442,616.132,617.997
Australia,0000390,12,1996,Male,One or two times,None,1,Yes,Yes,NA,Yes,Yes,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Three or more,26-100 books,NA,NA,02,04,05,Once or twice a month,Once or twice a week,Every day,575.9542,592.3119,586.0804,518.3128,544.7967,568.1648,598.5434,523.7654,563.4912,546.3546,574.3963,614.1221,529.2179,555.7018,560.3754,559.5965,596.9855,512.0813,547.1335,526.8811,556.4808,585.3014,511.3024,535.4494,530.7758,549.4703,560.3754,566.6069,567.3859,587.6383,557.2597,516.7549,546.3546,578.291,554.9229,498.0604,513.6392,495.7236,520.6496,516.7549,508.1743,517.7977,529.8269,495.3432,533.0346,558.5043,543.5845,574.3566,514.6774,552.9094
Australia,0000610,12,1996,Female,None,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,Two,One,201-500 books,Agree,Strongly agree,03,04,05,Almost every day,Every day,Once or twice a month,827.551,797.9514,767.5728,809.6355,789.3831,852.477,790.941,776.9201,785.4884,892.9818,828.33,774.5833,759.7835,750.4362,864.1611,843.9087,805.7408,794.8356,780.0358,863.3821,815.088,771.4675,755.1098,756.6677,828.33,780.0358,781.5937,719.2787,756.6677,733.2996,893.7607,904.6658,818.2038,891.4239,811.1933,770.6886,788.6041,759.7835,798.7303,730.1838,724.4148,714.0887,694.231,767.3075,669.6074,715.815,690.6378,645.8784,710.2201,680.3805
Australia,0000759,03,1997,Female,None,None,1,Yes,No,No,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,0-10 books,Strongly agree,Strongly agree,02,03,02,Never or hardly ever,Never or hardly ever,Every day,427.0992,431.7729,420.8677,425.5414,472.2776,327.3952,366.3421,391.2681,394.3839,336.7425,372.5736,408.4047,431.7729,441.899,387.3734,388.9313,427.8782,469.1619,445.7937,408.4047,398.2785,433.3307,425.5414,468.3829,402.9522,414.6362,423.9835,410.7415,447.3516,439.5622,402.9522,395.1628,376.4683,408.4047,423.2045,416.973,409.9626,385.8155,445.0148,427.0992,499.2279,447.5977,458.718,538.149,477.7815,397.9299,398.8624,382.0776,453.8791,436.1619
Australia,0000757,09,1996,Male,None,None,1,Yes,Yes,NA,NA,NA,Yes,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,None,Two,Two,201-500 books,NA,NA,03,05,05,Almost every day,Almost every day,Every day,489.8037,542.7715,506.1614,495.2563,472.6671,502.2667,524.077,508.4982,520.1823,498.372,482.7933,485.909,456.3094,489.0248,453.1936,466.4356,493.6984,478.1196,468.7724,455.5305,503.8246,492.1405,513.1718,540.4346,450.8568,477.3407,505.3825,499.9299,544.3293,551.3398,422.0361,456.3094,459.4251,467.2145,500.7088,492.1405,510.835,498.372,532.6453,520.1823,473.1293,516.4344,518.0383,473.9313,486.7624,464.5095,507.404,520.4588,485.9567,471.0369
Australia,0000210,10,1996,Female,None,One or two times,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Two,0-10 books,NA,NA,02,04,05,Once or twice a month,Never or hardly ever,Every day,566.1396,566.9185,561.466,566.1396,600.4128,601.1918,547.4451,555.2345,559.9081,564.5817,566.1396,524.077,526.4138,526.4138,535.761,515.5086,493.6984,515.5086,471.8881,518.6244,553.6766,509.2771,526.4138,521.7401,534.9821,570.0343,550.5608,564.5817,520.1823,552.1187,573.929,598.855,580.1605,518.6244,581.7183,591.8445,557.5713,603.5286,551.3398,588.7288,586.3637,532.3506,599.0726,530.762,610.9873,512.0664,504.6065,570.8131,516.7288,592.2604
Australia,0000196,06,1996,Female,Three or four times,None,1,Yes,Yes,NA,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Two,Three or more,Three or more,Two,One,26-100 books,NA,NA,03,05,05,Once or twice a week,Never or hardly ever,Every day,579.1478,537.0852,521.5065,555.0008,577.59,608.7475,577.59,573.6953,588.4951,604.0738,551.1061,530.8537,552.664,555.7797,554.2218,569.8006,523.0643,565.9059,569.8006,582.2636,572.9163,558.1165,557.3376,555.0008,571.3585,573.6953,566.6848,495.8015,546.4325,581.4847,546.4325,533.1905,479.4438,534.7484,558.1165,572.9163,576.0321,509.0435,581.4847,595.5055,550.0637,559.5954,521.4685,548.4751,563.567,519.1533,553.6554,520.0858,550.8579,583.495
Australia,0000315,12,1996,Female,Five or more times,One or two times,1,Yes,Yes,Yes,NA,NA,NA,<ISCED level 1>,<ISCED level 2>,Three or more,Three or more,Two,Two,Two,More than 500 books,Agree,Disagree,05,07,07,Once or twice a month,Almost every day,Almost every day,478.587,526.1022,525.3233,525.3233,525.3233,483.2606,498.8394,505.0709,482.4817,483.2606,487.9343,473.9134,517.5339,445.0927,465.3451,492.6079,508.1866,537.0073,476.2502,484.8185,481.7028,512.8603,518.3128,473.1344,487.1553,463.7872,471.5766,459.1136,466.9029,466.9029,519.0918,536.2284,519.8707,538.5652,538.5652,459.8925,480.1449,452.1031,472.3555,472.3555,532.9066,545.6156,545.6156,545.6156,545.6156,520.2723,554.7743,573.4241,573.4241,573.4241
Australia,0000610,07,1996,Female,None,None,1,Yes,Yes,Yes,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Two,Three or more,Three or more,101-200 books,Agree,Agree,04,03,04,Almost every day,Never or hardly ever,Every day,590.5203,599.8676,590.5203,602.2044,574.9416,564.8154,631.804,590.5203,600.6465,638.0355,503.2793,564.8154,521.1949,551.5735,568.7101,537.5526,627.1304,574.9416,606.0991,631.804,590.5203,658.2879,587.4046,625.5725,633.3619,551.5735,564.0365,577.2784,537.5526,532.1,603.7623,641.1513,669.193,592.8571,611.5516,594.415,608.4359,608.4359,572.6048,592.8571,597.7223,550.0637,597.7223,557.2125,556.4182,544.3305,517.2883,544.3305,502.3685,560.1828
Australia,0000117,07,1996,Male,None,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,One,101-200 books,Agree,Agree,02,06,07,Almost every day,Never or hardly ever,Every day,593.6361,583.5099,576.4995,574.9416,606.878,555.4681,579.6152,600.6465,557.026,600.6465,521.9738,595.9729,584.2888,551.5735,564.8154,493.9321,521.9738,530.5421,507.953,527.4264,532.879,597.5308,601.4255,569.489,589.7414,556.2471,518.8581,532.1,507.953,529.7632,599.8676,532.1,546.8998,539.1105,542.2262,622.4568,620.12,596.7518,600.6465,613.8885,613.7103,625.7395,644.9862,616.9181,608.0967,628.2544,657.1615,614.2671,591.8874,617.997
Australia,0000082,10,1996,Male,One or two times,One or two times,2,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Two,201-500 books,Strongly agree,Agree,02,05,07,Almost every day,Once or twice a month,Almost every day,613.9663,602.2823,612.4085,592.935,589.8193,627.2083,628.7662,611.6295,634.9977,682.5129,571.1248,568.009,553.2092,567.2301,604.6191,613.9663,627.2083,578.1352,568.788,626.4294,602.2823,620.9768,602.2823,613.1874,638.8924,628.7662,591.3772,595.2718,596.0508,576.5773,655.25,599.1665,604.6191,583.5878,591.3772,650.5764,611.6295,608.5138,616.3032,603.0612,634.3203,578.9861,620.6872,578.1841,552.5219,663.5024,612.2156,656.0425,587.0384,605.6882
Australia,0000653,10,1996,Female,None,None,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,NA,Two,Three or more,Three or more,Three or more,Two,11-25 books,NA,NA,03,03,03,Once or twice a month,Almost every day,Every day,420.0888,413.8573,392.047,381.9209,438.0044,429.436,421.6467,444.2359,438.0044,456.6989,423.9835,403.7311,423.2045,393.6049,434.8886,399.0575,388.9313,414.6362,366.3421,424.7624,434.8886,438.7833,445.7937,399.0575,473.8355,415.4152,380.363,418.5309,473.0566,388.9313,391.2681,356.9949,416.973,470.7197,378.0262,434.8886,388.9313,420.0888,488.6353,405.289,461.657,424.3244,415.587,388.5805,498.9896,399.5151,394.8527,390.1902,382.7303,451.7344
Australia,0000177,08,1996,Male,One or two times,None,1,Yes,Yes,Yes,Yes,No,No,"<ISCED level 3B, 3C>",<ISCED level 2>,Three or more,Three or more,Three or more,Two,One,0-10 books,NA,NA,06,07,07,Once or twice a week,Once or twice a month,Almost every day,512.0813,526.1022,501.1762,555.7018,522.9864,562.7123,565.0491,582.1857,516.7549,559.5965,540.1231,547.9124,566.6069,484.8185,526.8811,499.6183,501.1762,530.7758,458.3346,508.9656,526.8811,533.1126,538.5652,488.7132,514.4181,522.2075,501.1762,540.1231,517.5339,558.8176,482.4817,417.8299,501.1762,466.9029,526.1022,477.0291,466.9029,524.5443,483.2606,504.2919,489.7296,514.5899,489.7296,517.7977,491.3335,520.2723,556.6393,537.0571,556.6393,543.5845
Australia,0000253,02,1997,Male,None,None,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Three or more,More than 500 books,Strongly agree,Agree,03,04,04,Once or twice a month,Once or twice a week,Every day,728.2365,714.2156,697.8579,721.226,707.2052,768.7412,730.5733,741.4784,711.0999,714.2156,752.3835,685.3949,722.7839,695.5211,689.2896,721.226,652.6795,678.3845,648.0059,638.6587,727.4575,698.6369,718.8892,703.3105,691.6264,677.6055,663.5847,671.374,690.8475,686.9528,732.1312,729.7944,734.468,768.7412,723.5629,752.3835,725.1207,743.0363,708.763,747.7099,721.6521,724.058,700.8016,720.8502,712.8307,710.3133,723.3681,670.2163,729.8956,716.8407
Australia,0000220,09,1996,Female,One or two times,None,1,Yes,Yes,No,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,One,One,Three or more,Two,26-100 books,Agree,Agree,99,99,99,NA,NA,NA,405.1332,365.4074,376.3125,361.5127,359.9548,373.9757,351.3865,369.3021,269.5981,327.2394,403.5753,425.3856,405.9121,307.766,380.9861,425.3856,427.7224,435.5118,321.0079,395.007,385.6598,391.1123,370.8599,331.9131,378.6493,303.8713,299.9766,306.9871,303.8713,333.4709,351.3865,376.3125,324.1237,366.1863,377.0914,387.9966,409.8068,372.4178,391.1123,366.1863,393.5846,365.7838,382.4643,396.7618,430.1229,376.4827,319.6009,308.411,350.373,383.0101
Australia,0000758,11,1996,Female,None,Five or more times,1,Yes,No,Yes,Yes,No,No,<ISCED level 3A>,"<ISCED level 3B, 3C>",Three or more,Three or more,Three or more,Two,One,201-500 books,Disagree,Disagree,01,07,07,Once or twice a week,Every day,Every day,537.3968,526.4917,548.3019,578.6805,609.838,533.5021,566.2175,635.5429,602.0486,574.0069,465.7345,508.5761,584.133,558.4281,525.7127,467.2924,500.7867,541.2915,514.0287,510.9129,495.3342,521.818,568.5543,563.8807,531.1653,602.0486,530.3864,510.9129,537.3968,517.9234,612.9537,536.6179,525.7127,545.9651,545.1862,598.9329,549.0809,520.2602,542.8494,536.6179,540.2143,517.1793,556.1005,605.3477,639.503,589.0899,582.5625,600.2797,653.4316,682.3387
Australia,0000340,02,1997,Male,None,None,1,Yes,Yes,Yes,Yes,Yes,No,NA,<ISCED level 2>,Three or more,Three or more,Three or more,One,Two,11-25 books,Agree,Agree,03,04,05,Once or twice a week,Almost every day,Once or twice a week,491.2058,543.3946,484.9743,525.479,516.9107,507.5635,474.0692,471.7324,510.6792,456.9325,547.2893,473.2902,467.0587,516.9107,458.4904,541.0578,481.0796,512.2371,530.1527,475.627,580.7836,542.6157,528.5948,582.3415,527.0369,526.258,478.7428,491.2058,544.1735,501.332,507.5635,454.5957,466.2798,520.8054,484.1954,568.3206,548.8472,565.2049,591.6887,563.647,481.0686,519.562,473.0491,506.7308,504.325,508.0567,520.179,505.2592,552.8161,525.774
Australia,0000642,11,1996,Male,One or two times,One or two times,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 2>,<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Two,11-25 books,Agree,Disagree,03,06,07,Almost every day,Every day,Every day,505.9277,523.0643,453.7389,496.5805,459.1915,448.2863,537.8642,444.3916,481.7807,446.7285,461.5283,542.5378,432.7076,453.7389,456.8547,470.0966,577.59,483.3385,491.9068,470.0966,512.1592,534.7484,463.0862,489.57,491.9068,488.0122,477.107,524.6222,498.1383,519.1697,432.7076,402.329,437.3812,453.7389,479.4438,472.4334,486.4543,497.3594,509.8224,522.2854,466.9544,461.3407,445.3018,473.3699,462.1427,491.1787,466.0015,475.3264,529.4107,453.8791
Australia,0000248,02,1997,Male,None,None,1,Yes,Yes,Yes,NA,NA,NA,NA,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,26-100 books,Agree,Agree,05,07,07,Never or hardly ever,Almost every day,Almost every day,483.1048,479.2102,468.305,464.4103,469.084,551.6513,541.5252,518.936,517.3781,532.1779,439.4843,421.5688,413.7794,427.0213,447.2737,460.5157,429.3582,428.5792,416.8952,454.2842,430.1371,412.2215,416.8952,388.8534,434.0318,472.1997,491.6732,464.4103,501.7993,490.1153,440.2633,486.9995,457.3999,486.2206,478.4312,468.305,517.3781,481.547,498.6836,500.2415,426.6165,451.4768,437.8438,388.1232,424.2107,442.6893,493.9761,428.702,418.4446,423.107
Australia,0000663,11,1996,Female,None,One or two times,1,Yes,Yes,Yes,No,No,No,<ISCED level 2>,"<ISCED level 3B, 3C>",Three or more,Three or more,Three or more,Three or more,Two,101-200 books,Strongly agree,Agree,05,05,05,Once or twice a week,Every day,Almost every day,535.8389,510.9129,529.6074,492.9974,495.3342,476.6397,474.3029,470.4082,481.3133,551.4177,564.6596,542.0704,531.9442,568.5543,637.8797,585.6909,541.2915,548.3019,534.281,601.2697,528.0495,531.9442,528.0495,551.4177,599.7118,512.4708,535.06,502.3446,523.3759,541.2915,545.1862,576.3437,532.7232,561.5439,578.6805,548.3019,537.3968,503.9025,536.6179,564.6596,542.5972,580.7241,556.1005,524.3281,496.5272,518.2208,546.1954,499.5711,453.8791,464.1365
Australia,0000542,07,1996,Male,None,None,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,Three or more,Two,201-500 books,Strongly agree,Strongly agree,04,06,05,Once or twice a month,Almost every day,Almost every day,630.4019,660.0016,658.4437,644.4228,640.5281,645.2017,672.4646,705.9589,684.1486,672.4646,596.1287,660.7805,664.6752,660.0016,639.7492,631.9598,671.6856,675.5803,638.9702,649.8754,586.0025,638.1913,660.0016,678.6961,628.8441,634.2966,629.623,576.6552,604.697,675.5803,667.7909,667.012,607.8127,641.3071,683.3697,684.1486,666.2331,628.8441,719.9797,703.6221,616.6775,684.8428,615.0736,659.9825,704.8915,677.0235,711.5256,664.9012,701.2682,691.9433
Australia,0000752,06,1996,Male,None,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,NA,Three or more,Three or more,Three or more,Three or more,Two,201-500 books,NA,NA,02,07,07,Almost every day,Almost every day,Every day,606.2549,600.0234,563.4133,580.5499,641.3071,635.8545,596.1287,642.086,588.3393,600.8023,674.8014,654.549,705.1799,641.3071,659.22260000000006,634.2966,593.7919,611.7074,586.7814,617.9389,609.3706,589.8972,662.3384,600.8023,622.6126,640.5281,577.4342,622.6126,577.4342,614.0442,616.3811,577.4342,601.5812,564.9712,611.7074,674.8014,656.8858,705.1799,667.012,730.8849,574.9764,555.7297,554.9277,551.72,655.9728,623.8717,614.5468,588.4372,601.492,677.0235
Australia,0000300,10,1996,Male,Five or more times,One or two times,4,Yes,Yes,Yes,No,No,No,<ISCED level 2>,NA,Three or more,Three or more,Three or more,Three or more,One,26-100 books,Strongly disagree,Strongly disagree,01,04,02,Never or hardly ever,Once or twice a week,Once or twice a week,460.5157,448.0527,433.2528,469.084,429.3582,411.4426,418.453,407.5479,413.0005,437.9265,447.2737,455.0631,438.7054,466.7472,448.8316,367.8221,380.2851,365.4853,384.9587,362.3695,439.4843,444.9369,427.8003,436.3686,442.6001,475.3155,472.9787,406.769,430.916,453.5052,438.7054,451.9473,373.2747,401.3164,419.232,437.9265,451.9473,384.1798,417.6741,417.6741,578.9059,509.9386,538.0067,542.8184,501.1172,523.536,476.9116,488.1015,515.1436,464.7893
Australia,0000342,04,1997,Female,None,None,1,Yes,Yes,Yes,NA,NA,NA,<ISCED level 2>,<ISCED level 2>,Three or more,Two,Three or more,Two,Two,101-200 books,NA,NA,04,05,05,Once or twice a month,Never or hardly ever,Almost every day,511.6919,517.1444,488.3237,553.7545,524.9338,587.2488,540.5125,548.3019,528.8285,551.4177,598.1539,543.6283,545.1862,520.2602,561.5439,550.6387,502.3446,501.5657,485.9869,475.0818,546.744,524.9338,523.3759,507.7972,549.0809,531.1653,535.06,572.449,523.3759,518.7023,480.5344,478.1975,545.9651,505.4604,454.8294,554.5334,528.8285,598.1539,550.6387,525.7127,564.8379,577.5468,563.2492,587.8729,616.468,510.7609,505.166,478.1238,494.9086,535.9381
Australia,0000734,11,1996,Female,One or two times,None,1,Yes,Yes,NA,NA,NA,Yes,<ISCED level 1>,<ISCED level 2>,Three or more,Two,None,One,One,0-10 books,Agree,Agree,02,01,01,Once or twice a month,Once or twice a month,Once or twice a week,451.7137,451.7137,487.5448,489.8816,482.8712,447.819,434.577,442.3664,397.967,461.8399,478.1975,467.2924,486.7659,420.5562,497.671,478.1975,485.208,501.5657,421.3351,477.4186,427.5666,429.9034,453.2715,373.041,453.2715,504.6814,528.8285,456.3873,478.1975,482.0922,461.8399,476.6397,409.651,430.6823,451.7137,489.1027,512.4708,419.7772,440.8085,466.5135,529.0939,472.6979,513.2077,537.037,538.6256,507.031,480.9213,493.0436,523.8157,525.6807
Australia,0000480,02,1997,Female,One or two times,None,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,Two,One,Two,Two,26-100 books,Disagree,Disagree,03,02,03,Once or twice a month,Every day,Every day,448.1305,477.7302,437.2254,429.436,430.215,524.4664,504.2141,481.6249,504.2141,517.456,476.9512,449.6884,436.4465,454.3621,452.8042,492.53,483.9617,438.0044,469.9408,506.5509,475.3934,471.4987,452.0252,476.9512,491.7511,487.0774,466.8251,447.3516,483.9617,380.363,488.6353,473.8355,443.4569,466.8251,376.4683,487.0774,487.0774,462.9304,494.8668,378.8051,437.8277,477.5432,468.0115,482.309,431.4732,483.439,573.8903,522.6035,519.806,495.5614
Australia,0000187,10,1996,Female,One or two times,None,2,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,Two,Two,11-25 books,Agree,Agree,04,04,06,Almost every day,Every day,Every day,546.8998,565.5943,529.7632,550.0156,525.8685,528.9843,550.7945,511.0687,507.174,541.4473,533.6579,571.8258,504.0583,497.8268,514.1845,497.8268,529.7632,476.7955,473.6797,498.6057,517.3002,567.9311,505.6161,487.7006,507.953,488.4795,534.4368,528.9843,545.342,512.6266,433.1749,524.3106,479.9112,507.953,479.9112,474.4586,549.2366,514.1845,488.4795,571.0469,511.1425,515.9084,516.7027,533.3832,519.8799,544.3305,537.8031,506.0985,567.6427,562.0477
Australia,0000453,03,1997,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,97,97,NA,NA,NA,452.7263,455.842,471.4208,442.6001,428.5792,502.5783,457.3999,430.1371,412.2215,411.4426,463.6314,476.0944,423.9056,427.0213,420.7898,481.547,418.453,398.2007,388.0745,391.9692,437.9265,454.2842,395.0849,407.5479,388.8534,474.5365,425.4635,470.6418,476.0944,478.4312,448.0527,427.8003,460.5157,444.9369,472.9787,399.7585,380.2851,413.0005,431.695,417.6741,484.6125,506.8532,501.2931,510.8248,491.7613,499.2913,493.6964,518.8736,546.8482,506.7512
Australia,0000003,01,1997,Female,None,None,1,Yes,Yes,No,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Two,One,Two,One,Two,201-500 books,Strongly agree,Strongly agree,03,04,04,Almost every day,Once or twice a week,Once or twice a week,498.8394,511.3024,480.1449,483.2606,502.7341,490.2711,507.4077,529.2179,501.1762,534.6705,484.0396,493.3868,516.7549,468.4608,513.6392,514.4181,502.7341,526.8811,477.8081,533.1126,495.7236,504.2919,550.2493,508.1866,552.5861,508.9656,478.587,515.1971,539.3441,523.7654,493.3868,446.6506,512.8603,554.1439,503.513,498.8394,473.9134,491.8289,539.3441,510.5234,535.2895,556.7359,523.3749,555.9416,567.8562,524.0022,565.9642,514.6774,556.6393,537.0571
Australia,0000176,03,1997,Female,None,One or two times,1,Yes,Yes,Yes,Yes,Yes,NA,"<ISCED level 3B, 3C>",<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,One,201-500 books,Agree,Agree,04,03,03,Once or twice a week,Almost every day,Every day,545.4977,571.9816,621.8336,595.3497,554.0661,649.8754,596.1287,609.3706,561.8554,621.0547,578.2131,547.8346,572.7606,523.6875,561.8554,645.9807,561.0765,573.5395,549.3924,600.8023,584.4446,522.1296,570.4237,500.3194,556.4029,580.5499,568.8659,579.771,599.2444,547.8346,605.4759,589.8972,607.8127,627.2862,594.5708,571.2027,587.5604,594.5708,596.9076,583.6657,595.1011,543.4709,595.1011,608.6044,557.7685,539.3883,518.8736,553.3756,573.8903,517.9411
