state,schtype,yr,birthmonth,birthyr,gender,desk,room,computer,internet,solarpanels,tvs,cars,music_instr,books,birthcnt,mother_birthcnt,father_birthcnt,test_anxiety,ambitious,prefer_team,make_friends_easy,tardy,science_fun,breakfast,work_pay,sport,internet_use,install_software,outhours_study,math_time,read_time,science_time,belong,anxtest,motivat,language,home_edres,home_poss,wealth,stuweight,math,science,read
VIC,Gov,Y10,10,1999,male,1,1,1,1,0036002,3,3,4,2,1,1,1,3,3,3,2,1,3,2,2,2,5,3,47,250,250,200,-0.7768,0.5209,-0.4849,313,0.0321,0.645,0.9209,37.17009,484.20340000000004,520.1847,475.74950000000007
VIC,Gov,Y10,10,1999,male,1,1,1,1,0036002,4,2,3,5,1,1,1,3,3,4,2,3,3,2,2,1,7,4,9,250,250,200,-0.4725,-0.0345,-0.8133,313,1.1563,1.7742,1.1546,37.17009,454.8418,468.04409999999996,474.4424
VIC,Gov,Y10,11,1999,male,1,1,1,1,0036002,4,3,2,1,1,1,1,2,4,2,4,1,3,1,2,2,5,2,10,250,250,200,-0.0722,-0.0836,1.8543,313,0.0321,0.7796,1.096,37.17009,507.44359999999995,565.4143,521.0569
VIC,Gov,Y10,8,1999,male,1,1,1,1,0036002,3,2,2,3,1,2,1,3,3,3,2,1,3,1,2,2,7,4,18,500,500,400,1.398,-0.1679,0.8101,313,1.1563,-0.5059,-1.3535,37.17009,455.05069999999995,470.6277,466.6683
VIC,Gov,Y10,11,1999,male,1,1,1,1,0036002,4,4,1,4,1,2,2,1,4,2,1,2,4,1,1,1,6,4,31,250,250,600,1.0269,-0.8135,1.8543,313,1.1563,0.774,0.7668,37.17009,624.3835999999999,696.4111,626.9117
VIC,Gov,Y10,1,2000,male,1,1,1,1,0036002,3,4,1,5,1,1,1,2,3,2,2,1,4,1,2,1,4,2,3,250,250,600,-0.3381,-0.6871,-0.1651,313,0.0321,0.5615,0.5331,37.17009,665.8893,648.2583,578.6467
VIC,Gov,Y10,1,2000,male,2,1,1,1,0036002,4,2,3,1,1,1,1,3,3,3,2,4,2,2,2,1,5,3,10,250,250,200,-0.1144,1.7184,0.1717,449,-0.7541,-0.3618,0.0018,37.17009,519.2312999999999,487.78159999999997,503.80769999999995
VIC,Gov,Y10,12,1999,male,1,2,1,1,0036001,2,1,4,4,2,2,2,4,4,3,2,1,4,1,1,1,2,3,NA,250,250,150,0.3171,1.1059,1.8543,801,1.1563,0.4825,-0.5924,37.17009,410.633,429.1552,402.273
VIC,Gov,Y10,6,1999,male,1,2,1,1,0036002,4,3,2,3,1,1,1,3,4,4,2,1,3,1,2,1,3,3,NA,300,300,200,0.6642,1.0461,1.8543,313,1.1563,1.1626,0.8216,37.17009,462.8643,498.20259999999996,449.89439999999996
NT,Gov,Y10,10,1999,female,1,1,1,1,0036002,4,3,1,1,1,2,2,2,3,3,2,3,3,1,1,1,NaN,NaN,3,240,240,240,-0.5753,-0.6871,-0.1651,313,0.0321,-0.6561,-0.175,13.93756,431.64879999999994,355.21799999999996,397.84330000000006
NT,Gov,Y10,11,1999,female,1,1,1,1,0036001,3,3,3,5,2,2,2,4,3,4,NA,NA,NA,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,NA,2.5493,0.1246,313,-0.1108,0.0979,-0.2502,13.93756,459.38100000000003,401.2444999999999,403.2715
NT,Gov,Y10,8,1999,female,1,2,1,1,0036002,3,4,3,3,2,2,2,3,4,2,2,2,NA,NA,NA,NA,2,NaN,16,240,240,240,-0.1266,-0.235,0.2296,801,0.0321,0.5222,0.2552,13.93756,462.8938,444.65250000000003,419.3044000000001
NT,Gov,Y10,3,2000,female,1,1,1,1,0036002,4,4,4,2,1,2,2,3,3,3,2,3,3,2,1,1,7,3,NA,240,240,240,0.0248,0.5209,0.8101,313,-1.0509,0.5639,1.2623,13.93756,429.98630000000003,432.24479999999994,506.5585
NT,Gov,Y10,4,2000,female,2,2,1,1,0036002,2,4,2,1,1,2,2,3,2,3,2,2,NA,NA,NA,NA,NaN,NaN,NA,240,240,240,-0.2511,0.5209,0.0543,801,-1.813,-0.8389,-0.0558,13.93756,387.16499999999996,348.754,365.47739999999993
NT,Gov,Y10,6,1999,female,1,1,1,1,0036002,4,4,1,1,2,2,2,3,4,3,1,1,NA,NA,NA,NA,NaN,NaN,25,NA,NA,NA,0.514,0.3265,0.9799,449,-1.3175,-0.0616,1.2544,13.93756,375.59700000000004,350.898,352.17640000000006
NT,Gov,Y10,5,1999,male,1,1,1,1,0036001,4,4,1,6,1,1,1,2,3,2,2,1,3,1,2,1,4,NA,NA,0,0,0,0.3171,-0.6237,1.3961,313,1.1563,1.4897,1.2197,13.93756,426.851,410.03720000000004,382.2886
NT,Gov,Y10,10,1999,male,1,1,1,1,0036002,2,3,2,2,1,1,1,3,4,3,2,1,3,1,2,2,3,3,25,240,240,240,-0.3381,0.0752,1.8543,313,-0.5199,-0.5075,-0.1766,13.93756,484.07219999999995,482.5795,476.488
NT,Gov,Y10,4,2000,male,1,1,2,1,0036001,4,3,4,4,1,1,1,1,4,3,1,1,NA,NA,NA,NA,NaN,NaN,15,240,240,240,1.5043,-1.4366,1.8543,313,-1.4432,-0.1619,0.4011,13.93756,464.6539000000001,432.9393,405.2931
NT,Gov,Y10,9,1999,male,2,2,1,1,0036001,4,4,2,3,1,1,1,1,2,3,2,4,3,1,2,1,6,3,20,240,240,240,0.6642,-1.4251,-0.2908,313,-0.1639,1.0983,2.2842,13.93756,566.3988,590.4790999999999,545.539
NT,Gov,Y10,12,1999,male,1,1,1,1,0036001,4,3,1,5,2,2,2,1,3,3,2,1,NA,1,NA,NA,5,NaN,19,220,220,220,-0.3381,-1.1929,0.8101,313,-0.1108,1.1509,0.8219,13.93756,633.1569999999999,616.5933,584.4718999999999
NT,Gov,Y10,12,1999,male,1,1,1,1,0036001,4,4,1,1,1,1,2,3,3,4,2,2,3,2,1,1,2,3,49,300,300,300,-0.082,0.5209,0.4631,449,-1.6393,-0.3332,1.0906,13.93756,428.3303000000001,397.51570000000004,366.6782
NT,Gov,Y10,7,1999,male,1,1,1,1,0036001,4,3,3,4,1,1,1,4,4,4,3,3,NA,NA,NA,NA,NaN,NaN,36,240,240,240,-0.9414,1.9474,1.8543,313,1.1563,1.5923,1.6679,13.93756,454.85159999999996,411.0296,426.7407
NT,Gov,Y10,10,1999,male,1,1,1,1,0036001,4,3,1,5,2,2,2,4,3,3,2,NA,NA,NA,NA,NA,NaN,NaN,NA,NA,NA,NA,-0.3381,0.8459,0.515,313,-0.6134,0.5419,1.1805,13.93756,663.799,659.3056,602.8788
NT,Gov,Y10,5,1999,male,2,1,1,1,0036002,4,2,2,1,1,2,2,2,3,4,2,1,NA,NA,NA,NA,7,4,16,240,240,240,0.2947,-0.6195,-0.4849,313,-1.0668,-0.9557,-0.5781,13.93756,453.515,394.5123,374.7685
NT,Gov,Y10,5,1999,female,1,1,1,1,0036001,4,4,4,3,1,2,1,2,3,3,3,3,3,2,1,2,6,3,17,220,220,220,-1.1407,0.1564,-0.4849,313,1.1563,0.9583,0.973,13.93756,565.3007,592.2423000000001,559.3509000000001
NT,Gov,Y10,2,2000,female,1,1,2,1,0036001,4,3,1,4,1,1,1,3,4,4,2,1,NA,2,NA,NA,7,3,NA,240,240,240,-0.3381,0.5209,1.8543,313,-1.7837,-0.8028,-0.1954,2.77869,490.3278,472.98150000000004,463.52920000000006
NT,Gov,Y10,10,1999,female,2,1,1,1,0036002,4,3,2,1,1,1,1,3,2,2,3,1,3,1,1,1,NA,NA,12,240,240,240,-0.509,0.5209,-0.9233,313,-1.3874,-0.1386,0.739,2.77869,449.11679999999996,396.113,400.1381
NT,Gov,Y10,9,1999,female,1,2,1,1,0036001,3,3,2,1,1,1,1,3,3,4,2,1,NA,NA,NA,NA,NaN,NaN,5,130,130,130,0.0248,0.2594,-0.1651,313,-0.9706,-0.6164,0.1121,2.77869,429.76930000000004,408.61979999999994,393.2246999999999
NT,Gov,Y10,11,1999,female,1,1,1,1,0036002,4,4,2,3,1,1,1,3,3,4,2,1,1,NA,NA,NA,NaN,NaN,NA,240,240,240,-0.4725,0.5209,-0.1651,313,-0.7218,-0.0231,0.396,2.77869,341.4198,285.7104,286.4826
NT,Gov,Y10,4,2000,female,2,1,2,1,0036002,4,2,3,4,1,1,2,3,3,4,2,1,NA,1,1,2,6,3,NA,240,240,240,-0.3381,0.5209,-0.1651,313,-2.3196,-1.3359,-0.9346,2.77869,472.22799999999995,481.36460000000005,478.8583
NT,Gov,Y10,2,2000,female,1,2,1,1,0036001,4,2,1,3,1,1,1,4,4,3,2,3,3,1,1,1,4,2,NA,240,240,240,0.2947,2.3195,1.8543,801,1.1563,0.6045,0.651,2.77869,371.0848,317.4768,334.6107
NT,Gov,Y10,7,1999,female,1,1,1,1,0036002,4,4,4,1,1,2,NA,4,4,3,2,2,3,2,1,2,NaN,NaN,20,240,240,240,-0.8616,1.1338,0.9799,313,-1.2457,-0.0441,0.5446,2.77869,447.43459999999993,405.3244000000001,462.6325
NT,Gov,Y10,7,1999,female,2,2,2,1,0036002,2,4,1,1,1,1,1,3,4,3,2,2,3,1,1,1,4,3,2,240,240,240,-0.3381,0.0752,1.8543,313,-3.0588,-1.8822,-0.6829,2.77869,600.1580000000001,564.2486000000001,575.1273
NT,Gov,Y10,4,2000,female,2,1,1,1,0036001,4,2,3,3,1,2,1,2,2,3,2,2,3,NA,NA,NA,NA,NA,9,140,140,140,-0.7985,-0.4671,-0.5996,313,-1.813,0.574,1.2935,2.77869,503.3057999999999,496.13149999999996,491.31579999999997
NT,Gov,Y10,9,1999,female,1,1,1,1,0036002,2,2,1,3,1,1,1,2,3,3,2,2,3,1,1,1,5,2,18,240,180,180,-0.3381,-0.2729,0.4631,313,-0.9044,-0.9962,-0.7018,2.77869,520.5691999999999,513.0335000000001,486.74590000000006
NT,Gov,Y10,9,1999,female,2,1,2,1,0036002,3,2,1,2,1,1,1,3,2,2,3,1,3,NA,NA,NA,7,NaN,12,240,240,240,-0.956,0.3265,-0.9233,313,-3.0852,-1.5236,-0.4381,2.77869,499.0965,494.60080000000005,508.2742
NT,Gov,Y10,11,1999,female,1,2,1,1,0036002,3,NA,2,1,1,1,1,3,3,2,3,2,3,1,2,1,2,2,16,165,165,165,-0.6239,0.5209,0.1717,313,-0.9044,-1.1345,-0.6457,2.77869,456.1044999999999,479.53869999999995,478.96359999999993
NT,Gov,Y10,3,2000,male,2,1,2,1,0036001,3,2,1,1,1,1,1,2,3,3,3,1,2,1,1,1,3,3,NA,240,240,240,-1.4115,-0.6871,-0.2006,313,-1.9024,-1.9272,-1.4492,2.77956,408.02639999999997,392.02500000000003,416.8715
NT,Gov,Y10,3,2000,male,1,1,1,1,0036002,4,4,3,3,1,1,1,3,3,3,2,3,NA,NA,NA,NA,NaN,NaN,17,50,150,100,-0.4725,-0.2039,-0.4982,313,-1.0509,0.269,0.7668,2.77956,472.8717,454.64669999999995,431.4848
NT,Gov,Y10,5,1999,male,2,1,1,1,0036001,4,3,1,2,1,1,1,2,1,3,2,2,3,1,2,2,7,NaN,24,220,220,220,0.331,-0.5306,-0.9731,313,-2.1806,-1.3373,-0.3067,2.77956,573.0406999999999,591.8523,550.9840999999999
NT,Gov,Y10,4,2000,male,NA,1,2,1,,3,3,3,5,2,2,2,3,NA,3,3,2,3,1,1,1,4,NaN,50,60,60,60,-0.7861,0.5209,NA,200,-1.2913,0.3352,0.464,2.77956,384.14880000000005,360.42850000000004,427.81089999999995
NT,Gov,Y10,4,2000,male,2,2,1,1,0036002,4,4,2,1,1,1,2,2,3,4,4,1,1,NA,2,1,NA,3,25,300,300,300,-3.1297,-0.6871,-0.5336,313,-1.6647,-0.7892,0.32,2.77956,385.26000000000005,364.9646,367.2752
NT,Gov,Y10,4,2000,male,1,1,1,1,0036002,4,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,313,1.1563,1.6441,2.4811,2.77956,417.0219,385.2271,341.35609999999997
NT,Gov,Y10,1,2000,male,NA,1,NA,NA,,4,3,2,1,1,1,1,4,1,1,2,3,1,2,2,1,7,NA,NA,400,400,0,-0.234,-0.355,-3.0877,313,NA,-0.1151,0.2318,2.77956,442.11379999999997,441.78280000000007,405.8012
NT,Gov,Y10,4,2000,male,1,2,1,1,0036002,4,3,4,5,1,1,2,2,3,3,2,2,NA,NA,NA,NA,5,3,4,240,240,240,0.9357,-0.6871,-0.1651,313,1.1563,1.1369,0.3938,2.77956,613.6242,613.2514,593.2097999999999
NT,Gov,Y10,8,1999,male,1,1,1,1,0036001,4,4,4,4,1,1,1,2,3,3,2,3,NA,1,2,1,5,NaN,27,240,240,240,-0.3381,-0.1375,-0.7662,313,0.2156,1.3867,1.5187,2.77956,479.0490000000001,510.2415000000001,432.0176
NT,Gov,Y10,9,1999,male,2,1,2,2,0036002,4,2,2,1,1,1,1,3,3,2,2,2,3,1,1,1,3,NaN,5,165,165,165,-0.5753,1.2918,-0.1651,463,-4.3706,-1.8293,-0.6092,2.77956,386.2555,337.7501,286.8768
NT,Gov,Y10,2,2000,male,1,1,1,1,0036002,2,4,2,2,2,1,1,1,3,4,1,1,1,1,1,1,NaN,NaN,20,240,240,240,2.5915,-1.3789,0.1218,148,-0.5343,-0.6769,-0.2861,2.77956,426.9318,380.2432,388.25239999999997
NT,Gov,Y10,11,1999,male,2,1,2,2,0036002,3,2,1,1,1,1,1,3,3,3,2,3,NA,NA,NA,NA,4,2,60,240,240,240,-0.3381,-0.1679,0.4239,463,-2.3196,-1.8152,-1.9513,2.77956,412.7411,448.76660000000004,411.40829999999994
NT,Gov,Y10,4,2000,male,1,1,1,1,0036001,4,4,1,3,1,1,1,3,3,3,2,NA,NA,NA,NA,NA,NaN,NaN,16,240,240,240,-0.3381,0.5209,-0.1651,313,-1.0509,-0.2501,0.3145,2.77956,438.2504,422.1134,416.18610000000007
NT,Gov,Y10,8,1999,male,2,2,2,2,0036001,3,2,3,NA,1,1,1,3,NA,2,2,2,2,1,1,1,NA,1,16,240,320,240,-0.3381,0.219,-0.5313,313,-1.8427,-1.7751,-1.3856,2.77956,388.77450000000005,349.88039999999995,274.5555
NT,Gov,Y10,3,2000,male,2,1,2,1,0036001,4,3,4,3,1,1,1,4,3,3,1,3,3,1,NA,NA,6,NA,20,480,480,480,-0.1613,0.8999,-0.1651,313,-1.8501,0.1228,0.4869,2.77956,428.7602,394.18030000000005,357.3788
NT,Gov,Y10,4,2000,male,2,2,2,2,0036002,2,3,1,1,1,1,1,1,3,1,2,4,NA,NA,NA,NA,NA,NaN,NA,240,240,240,-0.2712,-2.505,-1.6156,313,-2.3196,-1.8073,-0.941,2.77956,507.6241999999999,482.42759999999987,458.6366000000001
NT,Gov,Y10,6,1999,female,1,1,1,1,0036001,4,3,4,3,1,1,1,1,4,3,1,1,2,1,1,1,3,3,18,135,45,45,1.0269,-0.5118,1.8543,801,1.1563,1.3756,1.3213,3.07651,416.5168,379.2453,372.1301
NT,Gov,Y10,6,1999,female,1,1,1,1,0036002,3,3,3,3,1,1,1,3,2,4,2,1,NA,NA,NA,NA,NA,NaN,19,120,120,120,-0.3381,0.2594,-0.5996,313,1.1563,0.8629,0.5748,3.07651,444.4295,413.2602999999999,432.7099999999999
NT,Gov,Y10,5,1999,female,1,1,1,1,0036002,NA,2,2,3,1,1,1,3,3,2,4,NA,4,NA,NaN,NaN,NaN,NaN,NA,100,100,100,-1.618,0.0031,-0.8133,313,-0.7218,-0.2723,-1.0117,3.07651,400.73130000000003,403.5974,431.05190000000005
NT,Gov,Y10,8,1999,female,1,1,1,1,0036002,4,3,4,2,1,1,1,3,3,3,2,1,NA,1,1,1,4,NA,6,65,65,130,-0.9909,0.5209,0.4239,313,1.1563,1.5461,1.3967,3.07651,468.0898,489.36010000000005,518.3925999999999
NT,Gov,Y10,6,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,3.07651,502.79769999999996,508.2785,472.4399
NT,Gov,Y10,6,1999,male,1,1,1,1,0036001,4,3,3,4,1,1,2,2,3,3,2,2,2,1,1,1,6,NA,NA,220,220,0,-0.8616,0.0244,-0.1651,313,-0.7218,-0.1011,0.1975,3.07651,439.9506,386.13250000000005,328.27010000000007
NT,Gov,Y10,10,1999,male,1,1,1,1,0036002,4,4,3,2,1,1,1,3,3,2,2,2,3,1,2,2,6,3,NA,240,240,0,0.3171,-0.1679,-1.0255,313,-1.0509,0.0763,0.6542,3.07651,501.14070000000004,495.0272999999999,507.1192
NT,Gov,Y10,6,1999,male,1,1,1,2,0036001,4,2,2,3,1,1,1,3,3,3,2,4,NA,NA,1,1,NaN,NaN,NA,NA,NA,NA,-0.3381,0.2594,-0.2111,313,-0.7218,0.0605,-0.2466,3.07651,322.9361,284.0398,310.39430000000004
NSW,Catholic,Y10,3,2000,female,1,2,1,1,0036002,2,2,2,4,1,1,1,2,3,3,2,1,2,1,2,1,5,3,25,200,200,150,0.6642,-0.5726,0.1111,313,1.1563,-0.0963,-0.6746,31.64393,409.5594,413.90470000000005,442.0999
NSW,Catholic,Y10,11,1999,male,1,1,1,1,0036002,3,3,4,3,1,1,1,4,3,2,2,1,3,1,2,1,3,1,9,420,420,360,-0.3381,1.9474,1.3961,313,-0.7218,-0.0075,0.17,31.64393,428.9815,431.4035,465.2155000000001
NSW,Catholic,Y10,4,2000,male,2,1,1,1,0036002,2,2,4,5,1,1,1,3,4,3,2,2,3,1,1,1,5,3,1,200,200,200,-0.983,0.2594,1.8543,313,-0.1639,0.4555,-0.6091,31.64393,580.2135000000001,595.5644000000001,575.89750000000015
NSW,Catholic,Y10,12,1999,male,1,1,1,1,0036001,2,3,3,4,2,2,2,3,2,1,2,1,4,1,2,1,4,3,3,240,240,180,-0.66,-0.0582,-0.2908,313,0.0659,0.8983,0.2334,31.64393,641.5924000000001,722.139,662.9885
NSW,Catholic,Y10,1,2000,female,1,1,1,1,0036001,3,NA,3,6,1,1,1,2,4,3,3,1,3,1,1,1,5,2,10,240,240,240,-0.6334,-0.0465,1.8543,313,0.0321,0.802,0.542,31.77701,677.5085999999999,670.1351000000002,639.4857
NSW,Catholic,Y10,9,1999,female,1,1,1,1,0036002,4,4,1,5,1,1,1,3,4,1,2,1,3,1,1,2,5,2,8,220,220,220,-0.1985,0.4517,1.8543,313,0.0321,1.1802,1.2803,31.77701,659.851,716.1576,711.1534
NSW,Catholic,Y10,9,1999,female,1,1,1,1,0036002,3,3,1,3,1,1,1,2,3,2,2,1,4,1,2,1,NaN,NaN,32,240,240,240,-0.3381,0.0244,1.3961,313,0.0321,0.082,0.5026,31.77701,519.9028000000001,518.5007000000002,480.31899999999996
NSW,Catholic,Y10,10,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,31.77701,363.95500000000004,382.54630000000003,380.9707
NSW,Catholic,Y10,10,1999,female,1,1,1,1,0036001,3,3,4,4,1,1,1,2,4,2,2,1,4,1,2,2,5,4,12,200,200,200,0.2947,-0.7425,1.8543,313,1.1563,1.3313,0.5421,31.77701,632.8925,658.7599,598.9141999999999
NSW,Catholic,Y10,2,2000,female,1,1,1,1,0036001,1,2,4,6,1,1,1,2,4,1,1,1,3,1,2,2,3,4,7,220,220,220,0.5423,-0.4671,-0.0495,313,0.0321,0.5299,-0.6538,31.77701,614.0825,698.8633000000001,705.3557
NSW,Catholic,Y10,7,1999,female,2,1,1,1,0036002,4,4,1,3,1,1,1,2,3,2,2,3,2,1,2,1,4,3,19,180,180,180,-0.983,0.206,0.4631,313,-1.0757,-0.2437,-0.156,31.77701,607.5573999999999,596.4547,574.3430000000001
NSW,Catholic,Y10,7,1999,male,1,1,1,1,0036001,3,3,4,5,1,1,1,3,3,2,2,1,3,2,2,1,5,4,28,220,220,220,-0.3381,0.0752,1.3961,313,1.1563,1.4826,0.6467,29.12497,651.0438,699.7799,674.6073
NSW,Catholic,Y10,9,1999,male,1,1,1,1,0036002,4,4,4,2,1,1,1,3,3,3,2,2,2,1,2,1,6,3,3,220,220,220,0.6124,-0.0997,-0.4849,313,-0.7218,0.9109,2.1545,29.12497,480.29670000000004,473.4746999999999,458.81859999999995
NSW,Catholic,Y10,9,1999,male,1,1,1,1,0036002,4,3,2,3,1,1,1,2,3,3,2,1,4,1,1,1,4,4,18,165,165,165,0.9357,-1.0698,1.3961,313,1.1563,0.4335,0.3302,29.12497,595.1133,641.6557999999999,579.5681999999999
NSW,Catholic,Y10,6,1999,male,1,1,2,1,0036001,3,4,4,3,1,1,1,3,3,2,2,1,2,1,2,1,5,3,4,220,220,220,-0.3381,0.3265,-0.1651,313,-1.7275,0.8404,1.7778,29.12497,523.3106,550.4579,498.2973
NSW,Catholic,Y10,5,1999,male,1,2,1,1,0036002,2,3,2,1,2,2,2,3,3,3,2,1,3,1,1,1,3,3,29,180,180,180,-0.983,0.5209,-0.1651,313,0.0321,-0.7306,-1.2022,29.12497,395.57129999999995,343.2291,373.7243
NSW,Catholic,Y10,11,1999,male,1,1,1,1,0036002,3,3,4,5,1,1,1,2,3,2,1,1,4,1,1,1,4,3,9,165,165,165,1.5043,-1.0698,0.4631,313,1.1563,1.1508,0.2662,29.12497,649.3049,718.0864,660.1412999999999
NSW,Catholic,Y10,8,1999,male,2,1,1,1,0036002,3,4,3,3,1,1,1,2,3,3,2,1,3,1,2,1,3,3,NA,165,165,165,-0.3381,-0.6871,0.4094,313,-1.3957,0.0511,0.494,29.12497,633.84759999999994,636.4635999999999,583.3218
NSW,Gov,Y10,2,2000,male,2,1,1,1,0036002,3,3,1,1,2,2,2,3,4,3,2,3,2,2,1,2,6,2,0,150,150,150,-0.604,-0.0345,0.2542,313,-1.0757,-0.9796,-0.3253,29.60603,367.28940000000006,315.34929999999997,293.91139999999996
NSW,Gov,Y10,2,2000,female,1,1,1,1,0036002,3,3,3,6,1,2,2,2,2,2,3,4,1,2,2,1,7,3,NA,165,220,165,-0.9414,-0.9464,-0.0056,801,-1.0509,0.9204,0.9102,31.1012,518.6919,508.4152,567.4257
NSW,Gov,Y10,8,1999,male,1,1,1,1,0036002,3,3,2,3,1,1,1,3,3,4,2,2,3,1,2,1,6,3,30,220,275,220,0.6642,0.5209,-0.1651,313,-0.03,-0.1268,0.2745,29.07782,520.3258000000001,497.9084999999999,463.90639999999996
NSW,Gov,Y10,2,2000,female,1,1,1,1,0036002,3,4,4,3,1,1,2,2,2,2,2,3,3,2,2,1,3,2,16,200,200,150,0.0248,-0.9464,-0.2908,313,-0.5343,0.1434,0.3015,31.1012,554.9339,644.0362000000001,613.5051000000001
NSW,Gov,Y10,5,1999,female,2,2,1,1,0036002,2,3,4,5,1,1,1,3,3,2,3,2,4,2,2,1,6,2,10,200,200,200,-1.2688,1.0461,1.3961,313,-0.7355,0.52,-0.2017,31.1012,686.0179,642.7153,572.7629000000001
NSW,Gov,Y10,12,1999,female,2,1,1,1,0036002,4,2,1,2,2,2,2,2,3,3,1,1,1,2,2,2,6,2,7,NA,NA,NA,-0.3011,-0.5306,0.1609,200,-1.0757,-0.1458,0.8266,31.1012,408.01140000000004,395.2558,388.45300000000003
NSW,Gov,Y10,11,1999,female,1,1,1,1,0036001,4,4,2,3,1,1,1,3,4,3,2,2,1,1,2,1,5,2,NA,220,220,220,0.2947,-0.0345,1.8543,313,-0.5343,0.6933,1.6663,31.1012,584.9332999999999,598.675,603.8040000000002
NSW,Gov,Y10,12,1999,male,1,1,1,1,0036002,4,3,4,3,1,1,1,3,3,3,2,1,3,1,2,1,6,4,11,200,200,200,0.6642,-0.2039,0.1111,313,0.0321,0.8939,0.7766,29.07782,513.6074000000001,536.2156,524.9497
NSW,Gov,Y10,12,1999,male,1,1,1,1,0036001,4,4,4,4,1,1,1,2,3,1,1,3,2,1,1,1,2,NA,NA,220,220,220,1.5611,-0.6871,1.3961,313,0.6829,2.2389,1.8627,29.07782,489.1370999999999,476.3361,400.8078
NSW,Gov,Y10,10,1999,female,2,1,1,1,0036001,4,4,2,1,1,2,NA,3,4,3,2,4,1,1,2,1,5,2,16,240,240,240,0.6642,0.0752,1.8543,313,-1.0757,0.2801,1.2205,31.1012,486.58059999999995,454.5912,473.88640000000004
NSW,Gov,Y10,3,2000,female,1,1,1,1,0036002,3,NA,2,3,NA,2,2,2,3,2,2,2,2,2,1,1,7,4,13,220,220,165,-0.376,0.0244,1.3961,313,1.1563,0.4968,0.6838,31.1012,521.1027999999999,529.208,586.9027
NSW,Gov,Y10,12,1999,female,1,1,1,1,0036002,3,4,1,4,1,1,1,2,3,3,1,1,2,1,1,1,5,3,19,220,220,220,2.5915,-0.8455,0.4094,313,0.0321,0.6803,0.6058,31.1012,454.78509999999994,443.1741,432.5173
WA,Catholic,Y10,4,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,26.56633,470.2541,520.4292,505.3844000000001
WA,Catholic,Y10,2,2000,female,1,1,1,1,0036001,4,4,1,4,1,2,2,4,4,1,1,1,4,1,2,1,NA,NA,NA,220,220,220,-0.1613,2.5493,1.8543,313,0.0321,0.734,1.514,26.56633,518.3044000000001,510.3960000000001,507.68639999999994
WA,Catholic,Y10,12,1999,female,1,1,1,1,,NA,3,2,3,1,2,2,3,3,3,2,2,3,NA,1,1,NA,NA,12,240,240,240,-0.3381,0.5306,-0.4849,313,0.0321,0.225,0.6169,26.56633,393.41499999999996,396.25539999999995,374.8258
WA,Catholic,Y10,1,2000,male,1,1,1,1,0036002,4,4,1,4,1,1,1,3,2,3,3,1,3,1,2,1,NA,NA,5,200,200,200,-0.3627,0.5209,0.005,313,1.1563,0.8696,1.9494,23.70392,576.4084,591.3138,539.7894999999999
WA,Catholic,Y10,6,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,23.70392,513.7509,536.6508,483.89709999999997
WA,Catholic,Y10,1,2000,male,1,1,1,1,0036001,3,3,3,3,1,2,2,3,2,3,2,1,3,1,2,1,NA,NA,11,200,200,200,-0.3381,-0.3318,-0.2908,313,1.1563,0.892,1.4045,23.70392,558.5993,575.1198999999999,550.1684000000001
VIC,Gov,Y10,7,1999,female,2,1,1,1,0036002,2,4,2,3,1,2,1,3,3,2,2,2,4,2,2,1,6,3,7,180,180,180,-0.3381,0.5209,1.3961,313,-1.0757,-0.2942,0.2448,29.26139,549.3545,577.7423,580.4775999999999
VIC,Gov,Y10,5,1999,female,1,1,1,1,0036001,4,4,4,3,1,1,1,4,2,1,1,2,2,2,1,1,7,4,6,225,225,180,2.5915,2.5493,1.1359,313,1.1563,1.5182,0.96,29.26139,506.65770000000003,548.9828,568.8111000000001
VIC,Gov,Y10,3,2000,female,1,2,1,1,0036001,4,4,2,5,NA,1,1,4,2,2,4,1,2,1,1,1,6,2,2,225,225,180,-1.7548,2.5493,0.6611,313,-0.7026,0.2574,0.4814,29.26139,553.6823,548.7204,543.5858000000001
